"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID"
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3421281",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3421281","3421281","Hassler 11457","Émile Hassler",,"PRESENT",,,,,,,,,,,,"PY","Paraguarí",,,"In regione lacus Ypacaray.",,,,,,,,,,,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","HASSLER",11457,"ACHATOCARPACEAE_HASSLER_11457","noYear_HASSLER_11457",0,7,7,TRUE,TRUE,FALSE,FALSE,"Achatocarpus microcarpus","matched","divergent identifications",2,TRUE,2936
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3421241",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3421241","3421241","Pedersen 11941","Troels M. Pedersen",,"PRESENT",1977-11-07,1977,11,7,,,,,,,,"BR","Rio Grande do Sul",,,"Mun. Santo Angelo near Entre Ijuis.",,,,,,,,,"Liesner",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","PEDERSEN",11941,"ACHATOCARPACEAE_PEDERSEN_11941","1977_PEDERSEN_11941",0,8,8,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,TRUE,2938
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3421091",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3421091","3421091","Meyer 22548","Teodore Meyer",,"PRESENT",1965-11-07,1965,11,7,,,,,,,,"AR","Salta",,,"Ruta 9; entre Güemes y Metán.",,,,,,,,,"R.L. Liesner",1996-01-01,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","TEODORE",22548,"ACHATOCARPACEAE_TEODORE_22548","1965_TEODORE_22548",0,8,8,TRUE,FALSE,FALSE,FALSE,,"matched","unidentified",0,TRUE,2942
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3420944",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3420944","3420944","Pedersen 1164","Troels M. Pedersen",,"PRESENT",1951-08-31,1951,8,31,,,,,,,,"AR","Corrientes","Mburucuyá",,"Estancia Santa Teresa.",,,,,,,,,"Liesner",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","PEDERSEN",1164,"ACHATOCARPACEAE_PEDERSEN_1164","1951_PEDERSEN_1164",0,8,8,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox f. obovatus","matched","divergent identifications",2,TRUE,2947
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3420664",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3420664","3420664","Pedersen 4636","Troels M. Pedersen",,"PRESENT",1957-09-24,1957,9,24,,,,,,,,"AR","Corrientes","Concepción",,"Rincon de Luna Rincon de Cabrera.",,,,,,,,,"Liesner",1998-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","PEDERSEN",4636,"ACHATOCARPACEAE_PEDERSEN_4636","1957_PEDERSEN_4636",0,8,8,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,TRUE,2958
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3420503",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3420503","3420503","Hassler 7274","Émile Hassler",,"PRESENT",,,,,,,,,,,,"PY",,,,,,,,,,,,,,,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","HASSLER",7274,"ACHATOCARPACEAE_HASSLER_7274","noYear_HASSLER_7274",0,5,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus microcarpus","matched","divergent identifications",2,TRUE,2961
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3419643",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3419643","3419643","Troncoso 3180","Nélida S. Troncoso;Nélida M. Bacigalupo",,"PRESENT",1981-10-04,1981,10,4,,,,,,,,"AR","Entre Ríos","Paraná",,"Aldea san Francisco, ruta Diamante a Parana.",,,,,,,,,,,"Achatocarpus Triana","Achatocarpaceae","GENUS","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus Triana",,,,,,,,,,,,,"Achatocarpus Triana",,,,,,,"TRONCOSO",3180,"ACHATOCARPACEAE_TRONCOSO_3180","1981_TRONCOSO_3180",0,8,8,TRUE,FALSE,FALSE,FALSE,,"matched","unidentified",0,TRUE,2974
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3419917",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3419917","3419917","Degen 2247","Rosa Degen",,"PRESENT",1991-10-23,1991,10,23,,,,,,,,"PY","Concepción",,,"Concepcion, Estancia Villa Sana Potrero bufin.",,,,,,,,,,,"Achatocarpus Triana","Achatocarpaceae","GENUS","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus Triana",,,,,,,,,,,,,"Achatocarpus Triana",,,,,,,"DEGEN",2247,"ACHATOCARPACEAE_DEGEN_2247","1991_DEGEN_2247",0,8,8,TRUE,FALSE,FALSE,FALSE,,"matched","unidentified",0,TRUE,2984
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3418992",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3418992","3418992","Jörgensen 4504","Pedro Jörgensen;Émile Hassler",,"PRESENT",1930-11-03,1930,11,3,,,,,,,,"PY",,,,,,,,,,,,,"R. Liesner",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","JORGENSEN",4504,"ACHATOCARPACEAE_JORGENSEN_4504","1930_JORGENSEN_4504",0,6,6,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",3,TRUE,2986
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3418060",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3418060","3418060","Eyerdam 22546","Walter J. Eyerdam;Alan A. Beetle",,"PRESENT",1938-10-11,1938,10,11,,,,,,,,"AR","Jujuy","San Pedro",,"15 km southeast of San Pedro de Jujuy; bank of Rio Lavagin.",,,,,,,,,"R. Liesner",1996-01-01,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","EYERDAM",22546,"ACHATOCARPACEAE_EYERDAM_22546","1938_EYERDAM_22546",0,8,8,TRUE,FALSE,FALSE,FALSE,,"matched","unidentified",0,TRUE,3008
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3418043",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3418043","3418043","Seigler 10117","David S. Seigler",,"PRESENT",1976-10-27,1976,10,27,,,,,,,,"AR","Tucumán",,,"Tapia, Pcia.",,,,,,,,,"R. Liesner",1996-01-01,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","SEIGLER",10117,"ACHATOCARPACEAE_SEIGLER_10117","1976_SEIGLER_10117",0,8,8,TRUE,FALSE,FALSE,FALSE,,"matched","unidentified",0,TRUE,3010
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3417997",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3417997","3417997","Eyerdam 22497","Walter J. Eyerdam;Alan A. Beetle",,"PRESENT",1938-10-10,1938,10,10,,,,,,,,"AR","Jujuy","San Pedro",,"About 30 km southeast of San Pedro de Jujuy; in thornbush and cat claw Bromeliad woods, sandy loa,.",,,,,,,,,"R.L. Liesner",1996-01-01,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","EYERDAM",22497,"ACHATOCARPACEAE_EYERDAM_22497","1938_EYERDAM_22497",0,8,8,TRUE,FALSE,FALSE,FALSE,,"matched","unidentified",0,TRUE,3011
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3417870",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3417870","3417870","Rojas 13647","T. Rojas",,"PRESENT",1946-10-24,1946,10,24,,,,,,,,"PY","Chaco",,,"Fuerte Olimpo.",,,,,,,,,"R. Liesner",1996-01-01,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","ROJAS",13647,"ACHATOCARPACEAE_ROJAS_13647","1946_ROJAS_13647",0,8,8,TRUE,TRUE,FALSE,FALSE,,"matched","unidentified",0,TRUE,3013
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/3417616",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:3417616","3417616","Cabrera 28062","Angel L. Cabrera;Nélida M. Bacigalupo;Roberto Kiesling;María E. Múlgura",,"PRESENT",1976-09-22,1976,9,22,,,,,,,,"AR","Jujuy",,,"Cueste de Las hajitas.",,,,,,,,,"R.L. Liesner",1996-01-01,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM","ICNafp","ACCEPTED","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","CABRERA",28062,"ACHATOCARPACEAE_CABRERA_28062","1976_CABRERA_28062",0,8,8,TRUE,FALSE,FALSE,FALSE,,"matched","unidentified",0,TRUE,3016
