"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID"
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"K","Herbarium",,"PRESERVED_SPECIMEN",,,"http://specimens.kew.org/herbarium/K000407255","K000407255","8558","Maas, P.M.J.; Chatrou, L.W.; Repetur, C.P.; Clark, J.L.",,"PRESENT",1997-01-21,1997,1,21,"Tropical dry forest, secondary forest with remnant canopy trees",,"Tree, 2.5 m tall, leaves membranaceous, glaucous on lower side, tepals green, stamens pendent, with yellowish anthers",,,,,"EC",,,,"Guayas: Guayaquil Cantón, Bosque Protector Cerro Blanco, carretera Guayaquil - Salinas, km 15",,,-2.17,-80.13,,,,,"Chatrou, L.W.",,"Achatocarpus pubescens C.H.Wright","Achatocarpaceae","SPECIES",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,FALSE,"Achatocarpus pubescens C.H.Wright","Ecuador","Guayas","Guayaquil","Guayaquil",500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright",500163,"Y","Achatocarpus pubescens C.H.Wright",,,,100,100,"Accepted","MAAS",8558,"ACHATOCARPACEAE_MAAS_8558","1997_MAAS_8558",-3,6,3,FALSE,TRUE,FALSE,FALSE,"Achatocarpus pubescens","matched","identified",1,TRUE,29
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,"K","Herbarium",,"PRESERVED_SPECIMEN",,,"http://specimens.kew.org/herbarium/K000407261","K000407261","2281","Balansa, B.",,"PRESENT",1874-12-16,1874,12,16,"Plaine de Piragu-lii, à la lisière des bois.",,"Arbre de 4 - 6 mètres de hauteur. - Fruits charnus, d'un noir transparent.",,,,,"PY",,,,"Plaine de Pirayu-lii",,,,,,,,,,,"Achatocarpus microcarpus Schinz & Autran","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",FALSE,FALSE,"Achatocarpus microcarpus Schinz & Autran",,,,,500153,"Species","Accepted","Achatocarpaceae","Achatocarpus microcarpus","Schinz & Autran",500153,"Y","Achatocarpus microcarpus Schinz & Autran",,,,100,100,"Accepted","BALANSA",2281,"ACHATOCARPACEAE_BALANSA_2281","1874_BALANSA_2281",-1,6,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus microcarpus","matched","identified",1,TRUE,32
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"K","Herbarium",,"PRESERVED_SPECIMEN",,,"http://specimens.kew.org/herbarium/K000407256","K000407256","3897","Cornejo, X.; Bonifaz, C.",,"PRESENT",1995-05-21,1995,5,21,"Bosque seco tropical nublado estacional. Intervenido.",,"Arbol 4 - 5 m alto con espinas en las axilas de las ramas. Fruto verde con caliz 5 persistente.",,,,,"EC",,,,"Prov. Manabí. Estero El Guasmo. Parque Nac. Machalilla.",,,-2.6,-80.77,,,,,,,"Achatocarpus pubescens C.H.Wright","Achatocarpaceae","SPECIES",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,FALSE,"Achatocarpus pubescens C.H.Wright",,,,,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright",500163,"Y","Achatocarpus pubescens C.H.Wright",,,,100,100,"Accepted","CORNEJO",3897,"ACHATOCARPACEAE_CORNEJO_3897","1995_CORNEJO_3897",-3,6,3,FALSE,TRUE,FALSE,FALSE,"Achatocarpus pubescens","matched","identified",1,TRUE,33
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"K","Herbarium",,"PRESERVED_SPECIMEN",,,"http://specimens.kew.org/herbarium/K000407259","K000407259","528","Jameson",,"PRESENT",,,,,,,"Small tree  male",,,,,"EC",,,,"Cerro of Lanlana. Guayaquil.",,,,,,,,,"Heimerl, A.",1914-03-06,"Achatocarpus pubescens C.H.Wright","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",FALSE,FALSE,"Achatocarpus pubescens C.H.Wright",,,,,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright",500163,"Y","Achatocarpus pubescens C.H.Wright",,,,100,100,"Accepted","JAMESON",528,"ACHATOCARPACEAE_JAMESON_528","noYear_JAMESON_528",-1,5,4,FALSE,TRUE,FALSE,FALSE,"Achatocarpus pubescens","matched","identified",1,TRUE,35
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"K","Herbarium",,"PRESERVED_SPECIMEN",,,"http://specimens.kew.org/herbarium/K000407265","K000407265","2282","Balansa, B.",,"PRESENT",,,,,,,"Arbrisseau de 4 - 5 mètres de hauteur. - Fruits charnus, blanchâtres.",,,,,"PY",,,,"Sommet de la Cordillère de Villa-Rica, à l'Est de Doña-Juana.",,,,,,,,,,,"Achatocarpus balansae Schinz & Autran","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",FALSE,FALSE,"Achatocarpus balansae Schinz & Autran",,,,,500146,"Species","Accepted","Achatocarpaceae","Achatocarpus balansae","Schinz & Autran",500146,"Y","Achatocarpus balansae Schinz & Autran",,,,100,100,"Accepted","BALANSA",2282,"ACHATOCARPACEAE_BALANSA_2282","noYear_BALANSA_2282",-1,5,4,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","divergent identifications",2,TRUE,36
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"E","E","Royal Botanic Garden Edinburgh Herbarium","PRESERVED_SPECIMEN",,,"http://data.rbge.org.uk/herb/E00692627","E00692627","4636","Pedersen, Troels M.",,"PRESENT",1957-09-24,1957,9,24,,,,,"Temperate South America",,,"AR","Provincia de Corrientes",,,"Dep. Concepción Rincón de Cabrera",,,,,"degrees minutes seconds",,,,,,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICBN","ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","InteractiveResource;StillImage",FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","PEDERSEN",4636,"ACHATOCARPACEAE_PEDERSEN_4636","1957_PEDERSEN_4636",-1,7,6,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,TRUE,37
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"MeiseBG","BR","Meise Botanic Garden Herbarium","PRESERVED_SPECIMEN",,,"http://www.botanicalcollections.be/specimen/BR0000034981320","BR0000034981320","4636","Pedersen T.M.",,"PRESENT",1957-09-24,1957,9,24,,,,,,,,"AR",,,,"Rincón de Luna, Rincón de Cabrera; Dep. Concepción; Prov. Corrientes",,"Country: Argentina",,,,,,,,,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICBN","ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_UNLIKELY;INSTITUTION_MATCH_FUZZY","StillImage;InteractiveResource",FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","PEDERSEN",4636,"ACHATOCARPACEAE_PEDERSEN_4636","1957_PEDERSEN_4636",-1,6,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,TRUE,232
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"MeiseBG","BR","Meise Botanic Garden Herbarium","PRESERVED_SPECIMEN",,,"http://www.botanicalcollections.be/specimen/BR0000034981382","BR0000034981382","1164","Pedersen T.M.",,"PRESENT",1951-08-31,1951,8,31,,,,,,,,"AR",,,,"Estancia 'Santa Teresa'; Dep. Mburucuyá; Prov. Corrientes",,"Country: Argentina",,,,,,,,,"Achatocarpus praecox f. obovatus (Schinz & Autran) Hauman","Achatocarpaceae","FORM","ICBN","ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_UNLIKELY;INSTITUTION_MATCH_FUZZY","StillImage;InteractiveResource",FALSE,FALSE,"Achatocarpus praecox f. obovatus Hauman",,,,,500161,"Form","Accepted","Achatocarpaceae","Achatocarpus praecox f. obovatus","(Schinz & Autran) Hauman",500161,"Y","Achatocarpus praecox f. obovatus (Schinz & Autran) Hauman",,,,100,100,"Accepted","PEDERSEN",1164,"ACHATOCARPACEAE_PEDERSEN_1164","1951_PEDERSEN_1164",-1,6,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox f. obovatus","matched","divergent identifications",2,TRUE,233
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"MeiseBG","BR","Meise Botanic Garden Herbarium","PRESERVED_SPECIMEN",,,"http://www.botanicalcollections.be/specimen/BR0000034981351","BR0000034981351","9832","Pedersen T.M.",,"PRESENT",1971-09-10,1971,9,10,,,,,,,,"AR",,,,"Carambola; Dep. Concepcion; Prov. Corrientes",,"Country: Argentinae",,,,,,,,,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICBN","ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_UNLIKELY;INSTITUTION_MATCH_FUZZY","StillImage;InteractiveResource",FALSE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","PEDERSEN",9832,"ACHATOCARPACEAE_PEDERSEN_9832","1971_PEDERSEN_9832",-1,6,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,235
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"en","SRP","Vascular",,"PRESERVED_SPECIMEN",,,"736e601e-cb83-454b-8037-017b48a621c6","46332","31701","W. D. Stevens, O.M. Montiel J.",,"PRESENT",2011-05-20,2011,5,20,"dry forest between road and lake",,,,"Nicaragua, Matagalpa",,,"NI","Matagalpa",,,"1.2 km E of Carretera Norte on road along N shore of Laguna Tecomapa",,,12.628611,-86.043056,,,,,"W. D. Stevens",,"Achatocarpus pubescens C.H.Wright","Achatocarpaceae","SPECIES","ICBN","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,TRUE,FALSE,"Achatocarpus pubescens","Nicaragua","Matagalpa","Ciudad Darío",,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright",500163,"Y","Achatocarpus pubescens C.H.Wright",,,,100,100,"Accepted","STEVENS",31701,"ACHATOCARPACEAE_STEVENS_31701","2011_STEVENS_31701",-3,7,4,FALSE,TRUE,FALSE,FALSE,"Achatocarpus pubescens","matched","identified",1,TRUE,238
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101626918",,"PY","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101626918","101626918","Zardini 38377","Elsa M. Zardini;Bonifacia Benítez B.",,"PRESENT",1994-02-16,1994,2,16,,,,,,,,"PY","Presidente Hayes",,,"Between Puerto Galileo and Fortín Nowak, 10 km W of Puerto Galileo. Dry forest.",,,-25.03333,-57.9,,,,,"R.Liesner(MO)",2000-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Paraguay","Presidente Hayes","Villa Hayes",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","ZARDINI",38377,"ACHATOCARPACEAE_ZARDINI_38377","1994_ZARDINI_38377",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,245
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/102092918",,"SI","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:102092918","102092918","Múlgura 3320","María E. Múlgura;Sandra S. Aliscioni;Manuel J. Belgrano;Andres E. Johnson;M.A. Romero",,"PRESENT",2002-03-14,2002,3,14,,,,,,,,"AR","Misiones","General Manuel Belgrano",,"Reserva de Vida Silvestre Urugua-i, alrededores de la casa, sendero.",,,-25.96666,-54.11666,,,,,"Múlgura de Romero, M.E.",2002-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Argentina","Misiones","General Manuel Belgrano",,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","MULGURA",3320,"ACHATOCARPACEAE_MULGURA_3320","2002_MULGURA_3320",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,255
