"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID","Ctrl_need_revise_id_duplicates"
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614528",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614528","101614528","Zardini 11408","Elsa M. Zardini;Ramón Velásquez",,"PRESENT",1989-03-13,1989,3,13,,,,,,,,"PY","Guairá",,,"Road Melgarejo-Antena. Along eastern slopes creek, 6 kms south of Melgarejo.",,,-25.916667,-56.25,,,,,"Ronald L. Liesner (MO)",1990-01-01,"Achatocarpus bicornutus Schinz & Autran","Achatocarpaceae","SPECIES","ICNafp","SYNONYM","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus bicornutus Schinz & Autran","Paraguay","Guairá","General Eugenio A. Garay",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus bicornutus Schinz & Autran","Synonym",500147,"Schinz & Autran",100,100,"Updated","ZARDINI",11408,"ACHATOCARPACEAE_ZARDINI_11408","1989_ZARDINI_11408",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,408,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614418",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614418","101614418","Zardini 8911","Elsa M. Zardini;Ramón Velásquez",,"PRESENT",1988-12-17,1988,12,17,,,,,,,,"PY","Guairá",,,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.",,,-25.91666,-56.25,,,,,"Ronald Liesner (MO)",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Paraguay","Guairá","General Eugenio A. Garay",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","ZARDINI",8911,"ACHATOCARPACEAE_ZARDINI_8911","1988_ZARDINI_8911",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,409,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614823",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614823","101614823","Zardini 10849","Elsa M. Zardini;Ramón Velásquez",,"PRESENT",1989-02-17,1989,2,17,,,,,,,,"PY","Guairá",,,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on eastern slope.",,,-25.91666,-56.25,,,,,"Ronald Liesner (MO)",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Paraguay","Guairá","General Eugenio A. Garay",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","ZARDINI",10849,"ACHATOCARPACEAE_ZARDINI_10849","1989_ZARDINI_10849",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,412,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614576",,"PY","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614576","101614576","Zardini 30169","Elsa M. Zardini;Tulio Tillería",,"PRESENT",1992-01-27,1992,1,27,,,,,,,,"PY","Paraguarí",,,"Acahay Massif. Easternmost Peak. Gallery forest at southern part.",,,-25.86666,-57.13333,,,,,"Ronald Liesner (MO)",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Paraguay","Paraguarí","Acahay",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","ZARDINI",30169,"ACHATOCARPACEAE_ZARDINI_30169","1992_ZARDINI_30169",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,414,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614444",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614444","101614444","Zardini 11059","Elsa M. Zardini;Ramón Velásquez",,"PRESENT",1989-02-17,1989,2,17,,,,,,,,"PY","Guairá",,,"Cordillera de Ybytyruzú. Cerro Acatí. Forest on southern slope of mountain.",,,-25.91666,-56.25,,,,,"Ronald L. Liesner (MO)",1990-01-01,"Achatocarpus bicornutus Schinz & Autran","Achatocarpaceae","SPECIES","ICNafp","SYNONYM","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus bicornutus Schinz & Autran","Paraguay","Guairá","General Eugenio A. Garay",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus bicornutus Schinz & Autran","Synonym",500147,"Schinz & Autran",100,100,"Updated","ZARDINI",11059,"ACHATOCARPACEAE_ZARDINI_11059","1989_ZARDINI_11059",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,415,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614433",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614433","101614433","Zardini 8946","Elsa M. Zardini;Ramón Velásquez",,"PRESENT",1988-12-17,1988,12,17,,,,,,,,"PY","Guairá",,,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.",,,-25.91666,-56.25,,,,,"Ronald Liesner (MO)",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Paraguay","Guairá","General Eugenio A. Garay",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","ZARDINI",8946,"ACHATOCARPACEAE_ZARDINI_8946","1988_ZARDINI_8946",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,416,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614501",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614501","101614501","Zardini 13411","Elsa M. Zardini",,"PRESENT",1989-07-14,1989,7,14,,,,,,,,"PY","Guairá",,,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 6 kms N of Antena.",,,-25.75,-56.25,,,,,"Ronald Liesner (MO)",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY","ICNafp","ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Paraguay","Guairá","Independencia",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","ZARDINI",13411,"ACHATOCARPACEAE_ZARDINI_13411","1989_ZARDINI_13411",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,420,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101614811",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101614811","101614811","Zardini 12360","Elsa M. Zardini;Ramón Velásquez",,"PRESENT",1989-05-28,1989,5,28,,,,,,,,"PY","Guairá",,,"Cordillera de Ybytyruzú. Forest, 10 kms S of Melgarejo on road to the Antena.",,,-25.91666,-56.25,,,,,"Ronald L. Liesner (MO)",1990-01-01,"Achatocarpus bicornutus Schinz & Autran","Achatocarpaceae","SPECIES","ICNafp","SYNONYM","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus bicornutus Schinz & Autran","Paraguay","Guairá","General Eugenio A. Garay",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus bicornutus Schinz & Autran","Synonym",500147,"Schinz & Autran",100,100,"Updated","ZARDINI",12360,"ACHATOCARPACEAE_ZARDINI_12360","1989_ZARDINI_12360",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,422,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/102789469",,"HSB","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:102789469","102789469","Cervantes 270","E. Cervantes;Jeaneth Villalobos",,"PRESENT",2006-01-13,2006,1,13,,,,,,,,"BO","Tarija","O'Connor",,"Municipio de Entre Ríos, trayecto de San Josesito hacia el cantón Pescado.",,,-21.163056,-64.246944,,,,,"A. Lliully (HSB)",2008-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Bolivia","Tarija","O'Connor","Entre Ríos",500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","CERVANTES",270,"ACHATOCARPACEAE_CERVANTES_270","2006_CERVANTES_270",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,427,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/102800167",,"HSB","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:102800167","102800167","Lliully 1065","Ariel Lliully;Reinaldo Lozano;O. Apaza",,"PRESENT",2007-10-16,2007,10,16,,,,,,,,"BO","Tarija","Gran Chaco",,"Municipio de Carapari, P.N. y Área de Manejo Integrado de la Serranía de Aguarague.  Alrededores de la comunidad de Saladillo.",,,-21.677778,-63.661667,,,,,"A. Lliully (HSB)",2007-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Bolivia","Tarija","Gran Chaco","Caraparí",500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","LLIULLY",1065,"ACHATOCARPACEAE_LLIULLY_1065","2007_LLIULLY_1065",-3,8,5,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,429,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/101260362",,,"Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:101260362","101260362","Rojas 1303","Teodoro Rojas",,"PRESENT",1915-08-01,1915,8,,,,,,,,,"PY",,,,"Yacarei Salinos.",,,,,,,,,,,"Achatocarpus obovatus Schinz & Autran","Achatocarpaceae","SPECIES","ICNafp","SYNONYM","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,FALSE,FALSE,"Achatocarpus obovatus Schinz & Autran",,,,,500161,"Form","Accepted","Achatocarpaceae","Achatocarpus praecox f. obovatus","(Schinz & Autran) Hauman",500161,"Y","Achatocarpus obovatus Schinz & Autran","Synonym",500158,"Schinz & Autran",100,100,"Updated","ROJAS",1303,"ACHATOCARPACEAE_ROJAS_1303","1915_ROJAS_1303",0,6,6,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox f. obovatus","matched","identified",1,TRUE,430,FALSE
